Station Id,Station Name,County Name,Elevation (ft),Year,Jan,Jan,Jan,Jan,Feb,Feb,Feb,Feb,Mar,Mar,Mar,Mar,Apr,Apr,Apr,Apr,May,May,May,May,Jun,Jun,Jun,Jun,Jul,Jul,Jul,Jul,Aug,Aug,Aug,Aug,Sep,Sep,Sep,Sep,Oct,Oct,Oct,Oct,Nov,Nov,Nov,Nov,Dec,Dec,Dec,Dec
445,Disaster Peak,Humboldt,6260,2020,6.7,4.5,32,34,10.3,5.5,34,34,10.6,4.3,37,34,12.2,0.0,45,46,13.0,0.0,52,51,14.5,0.0,58,55,16.7,0.0,70,70,16.7,0.0,70,75,16.8,0.0,64,68,0.0,0.0,52,54,0.2,0.0,37,39,3.8,0.0,32,31
445,Disaster Peak,Humboldt,6260,2021,5.5,0.6,32,32,9.7,3.7,31,33,13.2,5.9,36,33,13.9,2.6,45,43,14.8,0.0,51,49,16.0,0.0,66,60,16.8,0.0,75,72,17.0,0.0,68,73,17.0,0.0,61,64,0.0,0.0,46,47,6.4,0.0,41,39,6.9,0.0,31,35
453,Dorsey Basin,Elko,7903,1994,6.2,2.5,24,,8.4,4.9,21,,14.6,9.6,33,,15.4,8.8,36,,21.8,5.0,46,,25.1,0.0,56,,25.1,0.0,64,,25.3,0.0,63,,25.5,0.0,53,,0.0,0.0,37,,2.4,0.0,21,,8.6,4.7,24,
453,Dorsey Basin,Elko,7903,1995,10.6,6.0,24,,16.7,10.6,31,,18.0,10.5,27,,23.2,13.1,32,,28.8,12.4,39,,37.5,0.0,47,,44.5,0.0,58,,44.8,0.0,60,,45.1,0.0,51,,0.0,0.0,39,,0.0,0.0,35,,1.3,0.0,25,
453,Dorsey Basin,Elko,7903,1996,8.2,4.8,24,,16.0,10.5,27,,19.8,14.5,30,,24.7,17.4,35,,27.4,10.2,42,,31.3,0.0,56,,31.3,0.0,63,,31.6,0.0,61,,31.6,0.0,48,,0.0,0.0,38,,3.6,1.9,29,,6.0,1.5,24,
453,Dorsey Basin,Elko,7903,1997,16.2,8.6,22,,21.3,12.4,21,,23.1,14.1,32,,25.2,11.9,31,,30.3,8.8,,,31.9,0.0,51,,35.0,0.0,58,,36.5,0.0,60,,37.2,0.0,52,,0.0,0.0,39,,1.9,0.0,30,,4.8,2.9,20,
453,Dorsey Basin,Elko,7903,1998,6.4,3.9,25,,13.4,10.2,,,18.2,15.3,29,,22.9,17.5,33,,27.3,13.1,39,,34.9,0.8,47,,39.4,0.0,63,,40.5,0.0,63,,40.7,0.0,52,,0.0,0.0,37,,2.5,0.0,29,,5.8,2.5,21,
453,Dorsey Basin,Elko,7903,1999,8.1,3.9,25,,12.9,8.1,26,,16.8,11.2,30,,19.7,11.3,30,,27.0,13.7,40,,30.7,0.0,52,,32.8,0.0,,,32.9,0.0,59,,34.9,0.0,51,,0.0,0.0,42,,0.6,0.0,37,,2.4,1.0,23,
453,Dorsey Basin,Elko,7903,2000,4.7,2.8,24,,8.8,6.9,28,,14.7,13.2,28,,18.3,16.1,40,,21.1,0.6,46,,24.9,0.0,56,,25.8,0.0,63,,25.8,0.0,62,,26.4,0.0,51,,0.0,0.0,39,,3.8,0.7,23,,5.8,1.7,26,
453,Dorsey Basin,Elko,7903,2001,8.6,3.4,22,,13.0,6.9,22,,15.7,9.3,32,,19.1,7.5,35,,24.7,4.6,50,,24.8,0.0,55,,25.5,0.0,61,,26.5,0.0,65,,26.7,0.0,56,,0.0,0.0,44,,0.6,0.0,32,,4.9,3.3,22,
453,Dorsey Basin,Elko,7903,2002,9.3,6.4,21,,12.0,8.2,25,,13.9,9.7,26,,17.3,12.4,37,,22.5,3.2,44,,28.4,0.0,55,,28.6,0.0,65,,28.8,0.0,59,,29.5,0.0,51,,0.0,0.0,37,,0.4,0.0,30,,2.8,1.6,24,
453,Dorsey Basin,Elko,7903,2003,6.3,5.2,33,,9.0,6.7,21,,11.1,9.1,31,,14.0,9.3,33,,22.5,12.3,46,,26.5,0.0,56,,26.7,0.0,66,,30.0,0.0,62,,32.4,0.0,52,,0.0,0.0,47,,0.5,0.3,25,,2.8,1.7,25,
453,Dorsey Basin,Elko,7903,2004,9.6,8.1,22,,12.6,9.3,21,,16.2,12.8,37,,17.7,7.6,37,33,22.6,2.2,44,41,26.3,0.0,55,53,27.6,0.0,62,60,28.6,0.0,58,57,30.5,0.0,49,52,0.0,0.0,38,41,4.2,2.7,28,34,7.1,4.3,25,34
453,Dorsey Basin,Elko,7903,2005,8.9,5.9,27,33,13.3,10.6,26,33,16.2,12.9,29,33,21.4,17.8,35,33,30.6,20.7,44,33,38.7,0.0,49,48,40.8,0.0,64,63,40.9,0.0,60,61,41.3,0.0,49,52,0.0,0.0,40,40,2.6,0.0,32,34,5.6,2.1,26,33
453,Dorsey Basin,Elko,7903,2006,11.4,7.3,25,33,19.0,14.8,24,33,22.0,17.9,25,33,27.5,24.0,37,33,33.3,16.0,47,38,35.1,0.0,57,55,36.0,0.0,65,64,36.8,0.0,60,64,37.1,0.0,50,51,0.0,0.0,40,39,3.6,0.0,32,33,6.3,0.7,27,31
453,Dorsey Basin,Elko,7903,2007,9.1,3.5,21,32,10.2,4.6,28,32,14.9,9.5,36,32,18.9,8.2,39,32,22.1,0.0,48,48,24.2,0.0,55,55,26.9,0.0,66,68,27.2,0.0,61,66,27.8,0.0,51,55,0.0,0.0,40,38,3.9,0.0,35,34,4.9,0.5,21,31
453,Dorsey Basin,Elko,7903,2008,9.5,5.1,20,32,14.3,9.4,25,32,18.3,13.4,27,32,20.8,15.3,32,32,23.3,10.7,42,36,25.8,0.0,52,53,27.3,0.0,61,64,27.8,0.0,60,65,28.2,0.0,52,56,0.0,0.0,42,41,2.4,0.0,36,33,6.6,0.0,24,31
453,Dorsey Basin,Elko,7903,2009,10.7,4.2,28,31,15.6,8.5,27,32,18.5,11.9,29,32,21.4,12.1,35,32,27.5,11.1,48,41,28.9,0.0,49,51,33.5,0.0,60,63,33.9,0.0,57,61,36.1,0.0,55,57,0.0,0.2,36,38,3.1,0.7,33,33,3.9,0.9,20,29
453,Dorsey Basin,Elko,7903,2010,7.6,4.7,28,31,10.8,8.0,25,32,12.0,9.2,29,32,17.5,14.6,33,32,22.8,12.0,37,32,28.5,5.6,52,50,29.1,0.0,60,62,29.6,0.0,58,62,29.8,0.0,53,51,0.0,0.0,43,43,3.7,0.3,28,34,10.1,5.6,28,32
453,Dorsey Basin,Elko,7903,2011,15.3,9.9,25,32,15.9,10.2,23,32,17.8,12.3,30,32,24.0,17.5,31,32,31.3,20.4,38,32,38.2,8.5,50,46,39.3,0.0,60,63,40.8,0.0,61,63,40.9,0.0,54,53,0.0,0.0,41,38,3.2,0.0,30,32,5.5,1.8,25,30
453,Dorsey Basin,Elko,7903,2012,6.0,2.0,28,30,10.2,5.6,24,31,11.9,7.3,33,31,16.2,8.0,39,33,19.4,0.0,46,46,22.0,0.0,54,56,22.5,0.0,63,63,23.2,0.0,62,64,23.9,0.0,54,53,0.0,0.0,43,41,1.9,0.0,35,33,4.2,1.3,24,31
453,Dorsey Basin,Elko,7903,2013,9.8,6.4,22,32,13.8,9.9,23,32,15.5,11.5,33,32,17.3,8.2,35,32,20.0,0.0,44,45,22.2,0.0,56,58,22.3,0.0,64,67,23.4,0.0,61,63,24.2,0.0,50,51,0.0,0.0,37,37,1.6,0.7,34,33,3.4,1.6,23,32
453,Dorsey Basin,Elko,7903,2014,5.6,4.1,28,32,9.2,6.9,29,32,14.3,10.8,32,32,18.2,12.6,36,32,22.2,5.7,45,39,24.3,0.0,52,56,24.7,0.0,63,64,26.1,0.0,55,55,30.0,0.0,54,53,0.0,0.0,45,42,0.0,0.0,33,33,3.4,1.9,27,32
453,Dorsey Basin,Elko,7903,2015,9.7,7.0,31,32,11.4,7.6,33,32,13.3,8.6,37,32,14.4,0.0,36,33,19.5,0.0,44,41,26.1,0.0,58,58,26.6,0.0,57,62,29.1,0.0,60,63,30.7,0.0,53,55,0.0,0.0,46,44,3.3,0.0,26,34,8.8,3.9,23,32
453,Dorsey Basin,Elko,7903,2016,16.0,9.2,25,32,20.3,11.9,31,32,21.3,12.3,33,32,26.2,15.2,39,32,31.1,7.5,44,38,32.9,0.0,57,59,33.3,0.0,60,66,33.4,0.0,60,63,34.1,0.0,50,49,0.0,0.0,43,39,3.9,0.0,35,35,6.8,2.3,23,32
453,Dorsey Basin,Elko,7903,2017,12.5,7.1,23,32,20.7,14.9,28,32,25.0,18.5,35,32,29.9,18.1,35,32,35.3,15.9,45,36,37.3,0.0,55,56,40.4,0.0,63,65,40.8,0.0,60,63,41.4,0.0,49,50,0.0,0.0,39,37,0.8,0.0,36,34,4.6,0.6,29,32
453,Dorsey Basin,Elko,7903,2018,6.5,2.5,31,32,9.0,4.7,23,32,11.8,6.7,29,32,16.5,9.7,38,32,20.6,0.0,45,46,23.2,0.0,54,58,23.3,0.0,64,68,24.0,0.0,60,64,24.3,0.0,53,56,0.0,0.0,39,40,3.2,0.0,30,31,5.7,2.1,25,31
453,Dorsey Basin,Elko,7903,2019,9.1,5.5,26,32,12.1,7.9,21,32,20.2,16.2,29,32,25.7,21.2,38,32,31.7,13.9,40,32,40.5,3.8,51,49,40.5,0.0,60,62,40.7,0.0,60,62,41.3,0.0,48,50,0.0,0.0,34,35,0.6,0.0,32,32,2.0,1.4,26,32
453,Dorsey Basin,Elko,7903,2020,6.7,5.9,27,32,11.4,9.2,25,32,13.6,11.5,31,32,15.7,12.4,37,32,16.6,0.0,47,46,19.1,0.0,51,54,21.3,0.0,62,63,21.5,0.0,63,66,21.9,0.0,55,55,0.0,0.0,44,44,0.3,0.0,31,35,2.9,1.6,26,32
453,Dorsey Basin,Elko,7903,2021,5.2,3.6,26,32,8.2,6.5,25,32,13.5,10.5,30,32,17.4,13.0,37,32,19.0,4.2,44,40,21.7,0.0,60,61,21.8,0.0,65,68,22.8,0.0,59,61,23.1,0.0,53,55,0.0,0.0,40,39,5.9,0.0,36,34,6.9,0.0,26,31
454,Draw Creek,Elko,7332,1994,2.1,1.0,26,,3.0,1.9,22,,5.9,4.8,35,,6.5,3.7,39,,7.7,0.0,47,,10.3,0.0,57,,10.7,0.0,65,,10.7,0.0,65,,10.8,0.0,55,,0.0,0.0,39,,1.0,0.0,20,,4.6,4.3,23,
454,Draw Creek,Elko,7332,1995,6.4,8.0,24,,11.4,10.4,,,12.1,9.9,29,,14.0,7.8,35,,15.5,0.0,42,,18.6,0.0,49,,21.0,0.0,59,,21.8,0.0,61,,21.9,0.0,52,,0.0,0.0,42,,0.4,0.0,36,,3.1,1.3,26,
454,Draw Creek,Elko,7332,1996,6.8,3.1,24,,12.8,10.7,27,,15.4,13.5,32,,17.8,16.8,37,,18.7,9.0,44,,21.1,0.0,56,,21.5,0.0,64,,21.9,0.0,63,,22.0,0.0,50,,0.0,0.0,41,,1.6,1.0,31,,5.1,2.2,25,
454,Draw Creek,Elko,7332,1997,12.7,11.1,22,,18.2,19.2,22,,18.7,20.8,33,,19.6,19.1,34,,21.1,7.3,50,,21.8,0.0,53,,25.2,0.0,58,,25.8,0.0,61,,26.2,0.0,53,,0.0,0.0,40,,1.5,0.0,31,,2.6,0.5,21,
454,Draw Creek,Elko,7332,1998,3.9,2.3,26,,8.2,8.6,24,,11.8,13.9,29,,13.8,14.2,35,,15.4,5.6,41,,20.7,0.0,48,,22.4,0.0,64,,22.9,0.0,64,,22.9,0.0,53,,0.0,0.0,38,,1.5,0.0,30,,4.0,2.8,20,
454,Draw Creek,Elko,7332,1999,5.4,3.9,26,,9.1,7.1,25,,12.2,10.1,30,,13.1,10.4,33,,15.6,6.5,42,,18.0,0.0,53,,19.8,0.0,62,,19.8,0.0,60,,20.2,0.0,52,,0.0,0.0,45,,0.6,0.0,36,,1.5,0.7,24,
454,Draw Creek,Elko,7332,2000,2.6,1.4,25,,6.6,4.9,29,,11.6,9.6,30,,13.6,12.2,42,,14.7,0.0,48,,16.4,0.0,57,,16.4,0.0,64,,16.4,0.0,64,,16.6,0.0,52,,0.0,0.0,40,,1.4,0.1,23,,2.1,0.4,25,
454,Draw Creek,Elko,7332,2001,3.9,2.8,21,,5.4,4.6,22,,7.1,6.3,33,,8.6,5.3,36,,10.9,0.0,51,,11.7,0.0,56,,12.1,0.0,62,,13.5,0.0,66,,13.9,0.0,55,,0.0,0.0,45,,0.6,0.0,31,,5.2,3.9,21,
454,Draw Creek,Elko,7332,2002,10.3,9.2,20,,12.3,10.1,23,,13.5,11.7,27,,14.7,12.3,38,,16.8,1.4,46,,18.1,0.0,57,,18.7,0.0,,,18.7,0.0,,,18.7,0.0,,57,0.0,0.0,41,43,0.2,0.0,35,35,2.3,1.7,29,34
454,Draw Creek,Elko,7332,2003,5.1,4.0,35,35,6.2,4.4,26,34,7.1,4.6,35,34,9.3,3.5,36,35,12.3,0.3,48,48,14.8,0.0,57,62,15.0,0.0,69,69,15.3,0.0,64,67,16.9,0.0,55,56,0.0,0.0,52,48,0.7,0.0,,36,3.9,2.1,28,35
454,Draw Creek,Elko,7332,2004,8.2,6.8,26,35,10.6,9.0,25,35,13.2,12.5,40,34,14.2,8.6,41,36,16.2,0.0,47,50,18.1,0.0,56,61,18.5,0.0,63,66,19.0,0.0,60,65,20.5,0.0,52,55,0.0,0.0,42,43,2.6,1.0,32,35,4.0,0.5,29,33
454,Draw Creek,Elko,7332,2005,8.2,3.8,29,33,10.6,5.9,29,33,11.9,6.7,33,34,14.6,8.9,38,34,17.2,6.0,47,45,21.1,0.0,51,56,22.5,0.0,65,68,23.2,0.0,61,66,23.7,0.0,52,55,0.0,0.0,44,42,1.3,0.0,35,34,3.7,1.0,28,32
454,Draw Creek,Elko,7332,2006,11.6,6.2,27,33,16.3,11.4,26,33,18.9,13.5,28,33,22.4,17.3,39,33,24.9,8.5,49,34,26.4,0.0,58,51,27.4,0.0,66,59,27.4,0.0,61,56,27.9,0.0,52,49,0.0,0.0,42,40,2.1,0.0,33,35,5.3,1.7,27,31
454,Draw Creek,Elko,7332,2007,7.9,3.3,22,29,8.1,3.5,30,31,11.2,7.1,39,32,12.3,5.7,42,32,14.0,0.0,50,40,14.4,0.0,59,50,15.0,0.0,68,58,16.1,0.0,64,59,16.2,0.0,53,53,0.0,0.0,42,40,2.3,0.0,36,34,3.0,0.0,23,32
454,Draw Creek,Elko,7332,2008,6.3,3.2,21,32,10.6,7.5,27,33,13.8,11.0,30,33,15.0,12.5,35,33,15.8,8.2,45,41,17.4,0.0,55,55,18.0,0.0,65,64,19.6,0.0,64,64,19.6,0.0,55,55,0.0,0.0,45,42,0.9,0.0,38,36,4.8,0.0,25,32
454,Draw Creek,Elko,7332,2009,9.3,4.2,30,32,11.4,6.5,28,33,13.2,8.5,31,33,15.1,11.7,38,33,16.7,5.0,50,48,18.5,0.0,51,55,22.9,0.0,63,65,23.5,0.0,60,61,24.3,0.0,58,56,0.0,0.0,39,40,2.7,0.0,35,33,3.0,0.3,21,30
454,Draw Creek,Elko,7332,2010,5.7,2.6,28,31,8.9,5.8,27,32,10.4,7.4,32,32,12.0,8.9,36,32,14.6,5.4,40,39,16.6,0.0,54,55,17.3,0.0,63,64,17.7,0.0,61,62,17.9,0.0,56,53,0.0,0.0,46,44,4.8,0.0,30,36,8.6,2.2,29,34
454,Draw Creek,Elko,7332,2011,14.9,9.0,27,34,17.1,9.5,25,34,18.8,11.6,32,33,23.0,15.9,34,33,26.1,14.1,42,37,27.7,0.0,52,55,29.1,0.0,62,64,30.0,0.0,64,65,30.0,0.0,57,55,0.0,0.0,45,42,2.2,0.0,31,33,3.0,0.6,27,30
454,Draw Creek,Elko,7332,2012,3.6,1.1,30,29,8.7,5.2,26,31,10.7,6.7,35,32,12.5,5.7,42,36,13.3,0.0,48,48,13.9,0.0,56,57,14.3,0.0,65,63,15.4,0.0,65,63,16.2,0.0,57,54,0.0,0.0,46,43,0.7,0.0,37,35,2.1,0.0,25,32
454,Draw Creek,Elko,7332,2013,7.5,2.6,24,32,9.7,4.9,26,33,10.6,6.3,35,33,11.5,6.0,38,35,12.4,0.0,48,48,13.1,0.0,59,59,13.3,0.0,67,66,14.0,0.0,64,64,14.4,0.0,53,54,0.0,0.0,41,40,0.9,0.5,36,34,1.7,0.2,25,29
454,Draw Creek,Elko,7332,2014,3.4,1.9,32,30,4.8,2.5,32,32,9.0,5.5,36,32,11.5,7.0,41,35,13.2,0.0,50,48,14.5,0.0,55,56,15.0,0.0,66,65,15.3,0.0,58,60,18.4,0.0,56,54,0.0,0.0,48,43,0.3,0.0,34,35,3.2,2.4,29,34
454,Draw Creek,Elko,7332,2015,8.0,5.1,33,34,9.0,6.5,36,33,9.8,6.8,41,33,10.4,1.9,40,39,11.7,0.0,47,48,16.0,0.0,62,63,16.2,0.0,60,63,18.6,0.0,62,63,20.0,0.0,58,54,0.0,0.0,50,45,1.2,0.0,29,32,4.0,1.6,25,31
454,Draw Creek,Elko,7332,2016,8.3,6.7,26,32,11.5,10.1,33,33,12.4,11.6,36,33,14.4,12.6,43,33,17.0,0.7,46,46,19.3,0.0,60,63,19.6,0.0,64,67,20.2,0.0,63,64,20.4,0.0,53,52,0.0,0.0,45,40,4.7,0.0,38,34,5.8,1.2,23,32
454,Draw Creek,Elko,7332,2017,11.1,6.3,23,33,18.7,14.1,31,33,23.2,19.0,38,33,25.4,18.0,38,32,28.0,12.3,48,42,28.9,0.0,58,61,30.0,0.0,67,68,30.4,0.0,64,65,30.6,0.0,53,53,0.0,0.0,42,37,0.7,0.0,37,34,4.6,0.3,31,32
454,Draw Creek,Elko,7332,2018,5.4,1.1,33,32,6.9,2.4,27,31,8.1,3.5,32,32,12.3,6.1,41,34,13.5,0.0,49,47,16.3,0.0,56,58,17.2,0.0,67,66,17.7,0.0,63,63,17.9,0.0,57,54,0.0,0.0,43,40,1.3,0.0,32,30,4.0,2.1,25,32
454,Draw Creek,Elko,7332,2019,6.5,4.7,27,32,9.6,7.8,23,33,15.0,13.4,31,33,16.7,15.2,41,33,19.1,4.9,44,42,23.8,0.0,54,56,24.3,0.0,64,64,24.7,0.0,64,63,25.2,0.0,52,52,0.0,0.0,37,35,0.9,0.0,37,31,2.4,1.8,27,32
454,Draw Creek,Elko,7332,2020,7.0,5.9,28,33,10.8,9.7,27,33,11.8,10.4,34,33,13.9,13.0,40,32,14.6,0.4,49,47,16.8,0.0,53,56,19.0,0.0,64,63,19.6,0.0,66,65,19.7,0.0,58,54,0.0,0.0,48,41,0.4,0.0,34,35,2.9,1.9,28,31
454,Draw Creek,Elko,7332,2021,4.2,3.0,28,32,6.7,5.5,28,33,10.5,9.4,33,33,11.4,10.6,41,33,11.9,2.4,48,47,13.1,0.0,63,64,13.2,0.0,68,69,13.7,0.0,63,63,14.1,0.0,56,53,0.0,0.0,42,39,3.4,0.0,38,34,4.7,0.0,27,31
476,Fawn Creek,Elko,7031,1994,4.9,2.5,23,,7.7,5.5,21,,13.1,10.8,32,,14.3,12.8,35,,20.4,10.4,44,,24.5,0.0,53,,25.3,0.0,60,,25.3,0.0,59,,25.4,0.0,,,0.0,0.0,,,2.0,0.0,22,,7.9,6.6,24,
476,Fawn Creek,Elko,7031,1995,11.5,11.0,27,,16.9,17.6,33,,18.5,18.1,30,,22.7,19.9,34,,28.8,19.6,41,,35.4,0.0,49,,36.8,0.0,59,,38.2,0.0,61,,38.2,0.0,52,,0.0,0.0,41,,0.3,0.0,36,,3.0,1.2,27,
476,Fawn Creek,Elko,7031,1996,7.8,2.7,25,,13.7,7.9,28,,17.1,11.7,32,,22.3,17.1,37,,26.1,12.5,43,,30.3,0.0,56,,31.6,0.0,65,,32.3,0.0,63,,32.4,0.0,50,,0.0,0.0,40,,2.2,1.5,32,,6.0,1.9,26,
476,Fawn Creek,Elko,7031,1997,15.2,12.7,23,,22.4,17.3,23,,23.7,19.2,34,,27.4,18.9,33,,33.1,14.3,50,,35.9,0.0,52,,38.4,0.0,59,,39.5,0.0,63,,39.7,0.0,54,,0.0,0.0,39,,1.6,0.0,32,,3.5,1.8,22,
476,Fawn Creek,Elko,7031,1998,5.6,3.6,28,,12.0,9.4,25,,15.9,13.3,29,,20.2,15.1,35,,26.1,12.3,40,,35.3,0.2,49,,38.4,0.0,66,,38.5,0.0,65,,38.6,0.0,54,,0.0,0.0,38,,1.2,0.0,31,,5.9,4.2,22,
476,Fawn Creek,Elko,7031,1999,8.1,5.9,25,,13.9,11.4,26,,18.2,16.4,30,,21.2,18.5,33,,24.9,13.3,42,,31.2,0.0,54,,33.4,0.0,63,,33.4,0.0,62,,33.4,0.0,53,,0.0,0.0,45,,0.8,0.0,38,,2.8,1.9,25,
476,Fawn Creek,Elko,7031,2000,5.7,4.4,25,,12.2,10.2,30,,16.7,15.2,30,,20.4,18.0,41,,23.8,0.0,47,,25.9,0.0,58,,25.9,0.0,65,,26.0,0.0,65,,26.5,0.0,51,,0.0,0.0,39,,4.9,2.9,24,,6.9,4.7,26,
476,Fawn Creek,Elko,7031,2001,9.5,6.5,23,,13.2,10.2,23,,14.8,12.3,33,,18.8,12.0,35,,25.0,6.9,51,,26.3,0.0,56,,27.6,0.0,62,,28.7,0.0,67,,28.7,0.0,56,,0.0,0.0,44,,0.9,0.0,33,,5.2,3.1,23,
476,Fawn Creek,Elko,7031,2002,11.3,8.5,22,,14.8,11.6,26,,16.3,13.3,28,,19.4,14.3,38,,23.3,5.6,45,,25.7,0.0,56,,27.4,0.0,,,27.7,0.0,,,27.7,0.0,,,0.0,0.0,40,,0.6,0.2,35,,3.0,2.3,30,
476,Fawn Creek,Elko,7031,2003,8.1,7.2,36,,10.0,7.9,26,,11.7,9.3,35,,15.5,12.1,35,,23.5,12.3,48,,27.0,0.0,57,,27.3,0.0,68,,27.5,0.0,63,,29.6,0.0,55,,0.0,0.0,49,,0.4,0.1,29,,4.1,3.3,,
476,Fawn Creek,Elko,7031,2004,12.5,10.1,27,,15.8,12.9,27,,20.1,17.3,39,,21.4,14.0,40,,24.8,3.0,46,,28.6,0.0,56,,30.0,0.0,63,,31.5,0.0,60,,33.2,0.0,52,,0.0,0.0,42,,4.2,2.9,32,,6.8,4.2,31,
476,Fawn Creek,Elko,7031,2005,8.7,5.7,30,,11.4,8.1,30,,13.5,10.1,34,,18.9,15.6,37,,28.1,17.9,46,,38.2,0.0,51,,41.5,0.0,66,,41.6,0.0,61,54,41.8,0.0,51,43,0.0,0.0,44,37,1.3,0.0,35,33,4.7,1.7,30,32
476,Fawn Creek,Elko,7031,2006,11.4,4.3,29,33,19.4,11.7,27,33,22.3,14.5,29,33,27.1,19.3,39,33,31.8,13.3,49,37,35.3,0.0,59,57,36.8,0.0,67,61,37.4,0.0,61,55,37.4,0.0,53,44,0.0,0.0,,37,1.1,0.0,34,33,5.2,1.6,28,33
476,Fawn Creek,Elko,7031,2007,9.7,5.0,23,33,11.1,6.3,31,33,14.9,10.9,38,33,18.6,11.3,40,33,22.6,0.0,50,42,24.1,0.0,57,53,25.4,0.0,69,62,25.7,0.0,64,57,25.7,0.0,53,45,0.0,0.0,41,36,4.5,0.0,35,33,6.8,0.6,24,33
476,Fawn Creek,Elko,7031,2008,10.9,3.5,23,33,15.3,7.2,28,33,19.2,10.8,30,33,22.6,14.5,35,33,26.8,12.7,45,35,29.5,0.0,55,53,30.8,0.0,65,57,31.0,0.0,64,55,31.0,0.0,55,46,0.0,0.0,44,38,1.0,0.0,38,34,5.8,0.0,26,32
476,Fawn Creek,Elko,7031,2009,11.7,6.0,30,32,16.1,10.2,28,32,19.3,12.5,31,33,22.9,14.5,37,33,27.1,9.9,50,38,29.2,0.0,52,51,33.4,0.0,64,56,33.7,0.0,60,53,35.0,0.0,58,48,0.0,0.0,38,37,3.8,0.8,34,34,5.2,2.4,23,32
476,Fawn Creek,Elko,7031,2010,8.9,6.2,30,33,12.6,9.9,28,33,14.4,11.6,32,33,18.1,15.5,36,33,22.4,10.5,39,33,27.4,0.0,53,47,28.8,0.0,63,53,28.9,0.0,61,52,29.1,0.0,55,44,0.0,0.0,45,41,3.7,0.5,31,35,9.4,3.5,30,34
476,Fawn Creek,Elko,7031,2011,15.4,9.7,28,33,17.4,10.6,26,33,20.3,13.2,32,33,28.3,21.4,33,33,36.2,25.2,41,33,43.6,11.6,51,42,46.5,0.0,63,55,46.9,0.0,64,54,47.0,0.0,58,47,0.0,0.0,44,38,2.5,0.0,32,32,5.3,1.9,28,30
476,Fawn Creek,Elko,7031,2012,5.6,2.0,30,31,11.6,5.9,27,32,13.9,8.5,35,32,18.2,8.7,42,32,20.9,0.0,47,42,22.9,0.0,55,52,23.6,0.0,67,59,23.9,0.0,66,57,24.2,0.0,58,47,0.0,0.0,45,38,1.9,0.2,38,34,5.0,1.2,27,33
476,Fawn Creek,Elko,7031,2013,12.0,4.6,27,33,16.4,9.4,27,33,17.5,11.0,35,33,19.2,10.9,38,33,21.1,0.0,47,44,24.3,0.0,59,54,24.8,0.0,69,61,25.6,0.0,66,58,25.7,0.0,54,49,0.0,0.0,41,36,1.1,0.7,36,34,2.9,1.5,27,33
476,Fawn Creek,Elko,7031,2014,4.8,3.3,32,32,6.3,4.6,32,33,10.6,8.0,35,33,17.1,12.5,40,33,20.4,5.9,49,39,22.6,0.0,55,51,23.2,0.0,67,58,24.3,0.0,60,56,27.4,0.0,57,48,0.0,0.0,49,40,1.1,0.0,35,34,5.1,3.6,31,34
476,Fawn Creek,Elko,7031,2015,11.5,8.1,34,34,13.3,10.2,36,33,14.6,9.0,41,33,16.3,4.2,39,33,20.6,0.0,48,43,24.9,0.0,62,55,25.6,0.0,61,56,27.9,0.0,64,55,28.6,0.0,58,49,0.0,0.0,50,44,4.1,0.0,29,36,9.9,5.4,26,34
476,Fawn Creek,Elko,7031,2016,16.0,11.0,28,34,20.3,15.9,35,34,21.8,17.4,36,33,26.5,20.0,43,33,31.2,5.0,47,39,33.2,0.0,60,53,33.4,0.0,65,57,33.6,0.0,64,55,33.6,0.0,53,46,0.0,0.0,45,40,4.6,0.0,39,35,6.3,1.3,24,33
476,Fawn Creek,Elko,7031,2017,12.2,6.9,26,34,18.2,13.2,32,33,23.3,17.6,38,33,27.7,18.6,37,33,34.0,16.4,48,36,36.8,0.0,57,52,38.2,0.0,69,57,38.3,0.0,65,56,38.7,0.0,54,48,0.0,0.0,42,35,1.5,0.0,38,34,5.4,0.5,32,33
476,Fawn Creek,Elko,7031,2018,7.1,2.0,35,33,10.2,4.4,26,33,12.4,6.4,32,33,17.3,9.8,40,33,20.2,0.0,49,44,23.5,0.0,56,52,24.2,0.0,68,59,24.2,0.0,65,57,24.5,0.0,57,48,0.0,0.0,43,39,2.7,0.0,34,31,5.9,2.8,27,32
476,Fawn Creek,Elko,7031,2019,9.5,6.3,31,32,11.5,9.1,25,33,17.7,16.8,31,33,20.7,21.0,40,33,26.8,6.5,45,37,35.8,0.0,55,52,36.2,0.0,65,57,36.4,0.0,65,55,36.9,0.0,52,48,0.0,0.3,38,34,0.8,0.0,38,32,1.6,1.0,30,32
476,Fawn Creek,Elko,7031,2020,6.6,6.3,29,32,12.7,13.5,29,33,14.4,15.6,34,33,16.3,17.8,40,33,17.2,0.0,49,42,21.3,0.0,53,50,25.5,0.0,65,55,25.8,0.0,67,56,26.0,0.0,60,49,0.0,0.0,48,39,0.4,0.0,35,34,2.7,1.8,30,31
476,Fawn Creek,Elko,7031,2021,5.1,3.7,29,32,7.4,6.2,27,32,11.9,11.4,33,33,14.4,14.0,41,33,15.4,3.2,47,40,17.1,0.0,63,55,18.0,0.0,70,61,18.7,0.0,64,56,18.8,0.0,58,49,0.0,0.0,43,39,6.5,0.0,39,35,8.3,0.0,30,32
